Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
14/7/2000,1509.97998,3.288928641603136,7.3198516717533675,0.009408494,0.002739726,-0.551960928,3160 days
17/7/2000,1510.489990234375,3.290039507804912,7.320189374015213,0.000337702,0.008219178,-0.552112206,3157 days
18/7/2000,1493.739990234375,3.2535558752671143,7.309038314559042,-0.011151059,0.002739726,-0.547089832,3156 days
19/7/2000,1481.959961,3.2278974716759694,7.301120788579801,-0.007917526,0.002739726,-0.543489671,3155 days
20/7/2000,1495.5699462890625,3.2575417525363406,7.310262648149159,0.00914186,0.002739726,-0.547644006,3154 days
21/7/2000,1480.189941,3.2240421437856503,7.2999256973114495,-0.010336951,0.002739726,-0.542943773,3153 days
24/7/2000,1464.290039,3.189410132173934,7.289125789012977,-0.010799908,0.008219178,-0.537980857,3150 days
25/7/2000,1474.469970703125,3.2115833193522305,7.2960538622989635,0.006928073,0.002739726,-0.541170697,3149 days
26/7/2000,1452.4200439453125,3.1635557715720886,7.280986440013194,-0.015067422,0.002739726,-0.534204976,3148 days
27/7/2000,1449.6199951171875,3.1574569087342854,7.279056728734691,-0.001929711,0.002739726,-0.533305258,3147 days
28/7/2000,1419.8900146484375,3.0927012261803886,7.258334693122623,-0.020722036,0.002739726,-0.523533497,3146 days
31/7/2000,1430.8299560546875,3.116529811389383,7.266009943742916,0.007675251,0.008219178,-0.527176499,3143 days
1/8/2000,1438.0999755859375,3.132364839515994,7.271078059915724,0.005068116,0.002739726,-0.529566761,3142 days
2/8/2000,1438.699951171875,3.1336716627284713,7.2714951731039275,0.000417113,0.002739726,-0.529762944,3141 days
3/8/2000,1452.560059,3.1638607413024467,7.281082836300675,0.009587663,0.002739726,-0.534249875,3140 days
4/8/2000,1462.9300537109375,3.1864479109307586,7.288196589700105,0.007113753,0.002739726,-0.537551349,3139 days
7/8/2000,1479.3199462890625,3.2221471836563875,7.299337765407005,0.011141175706899986,0.008219178,-0.542674976,3136 days
8/8/2000,1482.800048828125,3.2297272900581198,7.301687504206254,0.002349739,0.002739726,-0.543748309,3135 days
9/8/2000,1472.8699951171875,3.208098368824064,7.294968153991365,-0.00671935,0.002739726,-0.540672271,3134 days
10/8/2000,1460.25,3.180610412735451,7.286362932920419,-0.008605221,0.002739726,-0.536702599,3133 days
11/8/2000,1471.8399658203125,3.205854834,7.294268574506426,0.007905642,0.002739726,-0.540350823,3132 days
14/8/2000,1491.560059,3.2488077066143335,7.307577870387647,0.013309295881220429,0.008219178,-0.546427899,3129 days
15/8/2000,1484.4300537109375,3.2332776482180807,7.302786175351023,-0.004791695,0.002739726,-0.544249305,3128 days
16/8/2000,1479.8499755859375,3.223301654946027,7.299695993772754,-0.003090182,0.002739726,-0.542838774,3127 days
17/8/2000,1496.0699462890625,3.2586308161941853,7.310596912982233,0.010900919209479554,0.002739726,-0.547795188,3126 days
